,Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A,Q21A,Q22A,Q23A,Q24A,Q25A,Q26A,Q27A,Q28A,Q29A,Q30A,Q31A,Q32A,Q33A,Q34A,Q35A,Q36A,Q37A,Q38A,Q39A,Q40A,Q41A,Q42A,Q43A,Q44A,Q45A,Q46A,Q47A,Q48A,Q49A,Q50A,Q51A,Q52A,Q53A,Q54A,Q55A,Q56A,T1A,T2A,T3A,T4A,T5A,T6A,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,familysize,drug1,drug2,drug3,drug4,drug5,drug6,drug7,drug8,drug9
1582,3,4,3,4,3,4,3,3,3,3,2,3,2,4,3,2,2,1,3,2,2,1,2,4,2,2,3,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,3,4,4,4,3,3,4,4,4,4,4,4,3,4,1,1,2,2,2,2,5,1,3,5,7,5,7,7,2,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,2,1,48,1,6,1,6,2,2,3,0,0,0,0,0,0,2,0,0
1583,3,2,3,3,1,3,3,3,2,3,1,3,2,4,2,4,3,2,3,4,2,3,3,3,2,4,1,2,1,4,3,4,3,3,3,2,3,2,2,1,2,3,4,4,3,3,1,4,4,3,3,4,3,4,2,4,1,2,2,2,1,2,2,1,6,6,6,5,5,2,3,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,3,2,2,1,25,1,10,1,2,1,1,5,0,0,0,0,0,0,2,1,0
1584,2,2,4,2,1,2,2,2,2,2,3,3,2,3,3,4,2,4,2,2,3,2,3,3,2,4,2,4,2,4,3,4,3,4,3,3,4,2,3,3,4,3,3,4,3,4,3,4,4,2,4,3,4,2,3,3,2,1,2,1,1,1,2,2,7,2,2,7,5,3,6,4,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,3,2,1,1,61,2,4,1,6,2,2,5,2,0,2,3,3,0,2,0,0
1585,2,3,3,4,2,3,3,2,2,3,2,3,3,4,3,3,2,2,2,2,2,3,2,3,3,2,2,2,2,3,3,3,3,2,3,2,3,3,3,2,3,3,4,4,3,4,3,2,4,3,4,3,4,3,3,4,2,2,2,1,2,2,4,5,6,5,5,4,7,5,3,2,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,3,2,1,1,41,1,1,1,6,2,1,2,2,0,0,0,2,0,2,0,0
1586,2,2,2,4,2,3,2,2,2,3,2,3,2,3,4,3,2,2,2,2,1,2,3,2,2,2,2,2,2,2,4,3,3,2,3,3,2,2,2,3,3,3,4,4,2,3,2,2,2,3,3,2,2,2,3,4,2,1,2,2,2,1,2,5,4,5,7,4,6,7,5,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,4,2,2,1,37,1,1,1,6,1,2,5,2,2,0,0,2,0,2,3,0
1587,3,4,4,4,1,1,4,4,2,3,4,4,1,4,2,4,3,4,4,3,3,3,3,4,2,4,2,3,2,4,3,4,4,2,4,4,4,1,4,4,4,3,4,4,3,4,4,2,4,4,4,4,4,4,1,3,1,2,2,2,2,2,5,7,6,7,7,2,4,5,3,7,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,4,2,2,1,29,1,6,1,6,1,3,3,0,0,0,0,0,0,2,3,0
1588,3,3,3,3,3,2,3,3,2,4,2,3,3,2,3,4,3,4,3,4,2,3,3,3,3,4,3,2,2,2,2,4,4,3,3,4,2,2,3,2,2,2,4,4,2,4,3,3,2,3,4,3,3,2,3,3,1,1,2,1,2,2,5,1,7,6,7,3,6,1,7,3,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,1,2,1,55,1,1,2,6,1,3,1,2,0,1,1,0,0,2,1,1
1589,3,4,4,4,4,4,4,4,4,3,3,4,4,4,1,1,1,1,1,1,2,2,2,3,1,1,2,2,3,3,3,3,4,3,4,3,2,2,2,3,3,3,4,3,2,4,3,4,2,3,3,4,4,3,4,3,1,1,2,2,2,2,2,4,7,1,7,2,5,5,4,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,4,2,1,1,57,1,1,3,6,1,3,2,1,2,2,1,2,1,2,0,3
1590,4,4,3,3,3,3,3,3,2,4,3,4,2,3,1,2,3,1,3,1,3,4,3,4,3,3,3,2,2,3,4,3,4,3,4,3,4,4,2,2,3,3,3,2,2,4,3,2,4,2,3,2,4,3,3,2,1,2,2,2,2,1,6,2,3,4,6,2,6,5,4,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,3,1,1,1,25,2,1,2,6,2,1,2,2,2,0,2,3,3,2,0,0
1591,3,2,2,3,4,3,3,3,4,4,2,3,2,3,2,1,3,3,3,2,3,2,2,3,3,2,2,3,1,4,4,2,3,2,2,4,4,4,2,3,3,2,4,4,4,3,4,4,1,4,3,3,2,1,2,4,1,1,2,2,2,1,6,4,5,6,7,1,5,3,6,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,4,2,2,1,57,1,1,1,6,1,3,3,3,3,2,2,3,3,2,1,1
1592,1,3,1,4,4,2,3,2,4,3,2,3,4,4,3,4,2,4,2,3,4,3,4,3,1,2,2,3,1,4,2,4,3,3,1,3,4,4,1,3,4,3,2,4,2,2,3,4,1,2,1,3,4,4,2,4,1,1,2,1,1,1,6,2,6,1,7,7,6,1,7,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,4,3,2,1,52,2,1,5,6,1,2,4,1,1,0,0,0,0,2,2,0
1593,2,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,2,3,3,2,2,2,3,2,3,3,3,3,3,2,2,3,2,4,2,2,3,3,3,3,1,1,1,1,2,2,3,1,7,6,6,5,6,1,4,2,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,4,2,1,1,38,1,5,1,6,2,3,5,0,0,0,0,0,0,1,0,0
1594,2,4,4,3,2,4,2,2,1,3,1,3,1,4,1,3,3,2,3,2,1,2,3,3,2,2,2,2,2,1,3,2,4,2,4,3,2,2,4,3,4,1,4,4,3,3,3,4,4,4,3,4,4,4,4,4,1,2,2,1,2,2,2,1,6,6,7,5,6,7,4,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,1,2,1,23,1,2,1,6,1,1,1,2,0,0,2,0,0,2,1,0
1595,2,3,2,3,2,2,3,2,2,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,2,2,3,3,3,3,2,3,2,2,2,2,3,2,3,2,2,3,2,2,2,1,1,1,1,1,2,3,6,2,5,7,3,2,7,6,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,32,1,6,1,6,2,1,3,0,0,0,0,0,0,0,0,0
1596,2,3,2,4,4,3,3,3,3,3,2,3,2,4,3,2,3,2,3,2,3,2,3,3,3,2,2,3,3,1,2,2,1,3,4,3,1,3,2,3,3,3,4,4,3,4,3,4,4,4,4,3,3,4,2,4,2,1,2,2,2,2,3,1,6,5,6,2,7,4,6,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,4,3,2,1,26,1,9,1,6,1,2,3,0,0,0,0,0,0,3,0,0
1597,2,2,3,4,2,2,4,4,4,3,4,2,3,1,3,3,3,2,2,2,3,2,2,4,3,3,2,2,2,3,2,2,3,2,3,3,3,2,3,2,3,2,4,4,3,3,3,2,3,4,3,3,3,4,3,4,1,1,2,1,2,2,7,5,5,5,6,2,5,7,5,4,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,4,2,2,1,28,1,1,1,3,1,1,3,2,0,0,2,0,0,2,1,0
1598,3,2,2,4,4,4,3,3,4,4,3,3,2,3,3,3,2,3,3,4,2,2,4,3,3,3,2,3,3,2,4,3,4,2,4,3,2,3,2,2,3,1,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,1,2,2,2,2,6,1,6,7,5,2,7,1,3,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,3,1,2,1,37,2,1,1,6,1,1,2,3,0,2,4,0,0,3,2,0
1599,3,3,4,3,3,3,2,3,3,3,2,3,3,4,2,3,2,2,3,2,2,2,3,3,2,4,2,2,2,3,3,2,3,3,4,3,3,2,3,3,3,2,3,3,4,4,3,4,3,3,4,4,3,2,3,4,2,1,2,2,2,2,6,2,6,1,4,3,7,5,4,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,4,3,2,1,37,1,1,1,3,2,2,3,0,0,0,0,0,0,0,0,0
1600,2,3,2,4,2,4,3,2,3,3,4,3,4,1,2,4,2,4,3,3,1,2,2,3,3,2,2,2,1,2,1,3,4,2,2,2,1,2,1,3,3,2,4,4,4,4,2,3,3,4,4,4,4,4,4,4,2,1,2,1,2,2,2,3,6,7,5,5,7,5,2,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,4,1,2,1,40,1,1,1,6,1,1,2,1,0,0,0,0,1,2,2,0
1601,3,3,3,3,4,4,3,3,2,2,1,3,2,4,2,2,2,2,3,2,2,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,3,3,3,3,2,2,3,4,4,3,1,1,1,2,1,2,2,2,6,2,7,5,5,4,4,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,1,2,1,37,1,1,1,6,1,2,1,2,3,0,0,0,2,2,1,0
1602,3,2,4,3,2,2,2,2,1,3,2,3,1,3,3,3,2,2,2,2,2,3,4,3,1,2,2,3,2,3,3,4,3,3,3,3,3,2,3,2,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,4,2,1,2,1,1,2,2,3,7,1,6,7,6,3,5,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,4,2,1,1,38,1,2,1,6,1,1,3,1,3,0,2,2,2,3,0,0
1603,3,3,3,3,2,2,3,2,2,3,3,3,2,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,3,4,2,4,3,2,3,3,3,2,2,2,3,3,2,3,3,3,3,4,3,2,3,1,3,3,3,3,1,1,2,1,1,1,4,5,6,6,5,3,6,3,3,3,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,27,2,1,1,6,1,1,2,2,4,0,4,4,0,2,2,0
1604,2,3,4,3,2,3,4,3,2,4,2,4,1,4,3,3,3,2,3,3,1,3,3,3,2,4,2,4,2,3,3,3,4,3,3,3,3,3,2,4,4,3,3,4,1,3,2,2,4,3,3,3,4,2,3,3,1,1,2,2,1,1,1,5,7,6,7,6,5,2,3,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,3,2,2,1,28,1,1,5,6,2,1,3,3,0,0,2,0,3,3,1,0
1605,2,2,3,2,2,2,3,2,2,3,3,2,2,2,4,4,3,4,3,3,4,3,3,3,3,4,3,3,2,1,3,3,3,3,3,3,1,1,3,2,2,2,4,3,3,2,2,1,3,2,3,2,2,2,2,2,2,2,2,1,1,1,1,5,6,6,3,7,4,1,5,5,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,22,1,4,1,1,1,1,3,0,0,0,0,0,0,0,0,0
1606,2,3,4,3,3,3,4,3,3,3,1,4,2,3,3,4,3,4,3,3,3,2,2,3,3,3,2,2,3,2,4,3,4,3,3,2,2,1,2,3,3,2,3,4,3,4,3,3,4,3,4,3,4,4,3,4,2,2,2,2,2,2,5,5,4,5,6,5,6,6,3,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4,3,2,1,35,3,1,1,6,1,3,3,2,0,0,0,0,0,3,2,0
1607,3,2,3,4,4,4,4,2,2,3,3,4,2,3,2,3,2,2,2,2,1,2,3,3,1,1,1,3,2,2,3,3,3,2,3,2,3,2,2,3,3,2,4,4,2,4,2,3,3,4,3,3,3,4,3,4,1,1,2,2,2,2,5,3,4,5,6,3,7,2,4,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,4,2,2,1,45,1,1,3,6,1,2,2,1,0,1,0,1,0,2,0,0
1608,1,3,2,3,3,3,2,2,2,3,1,3,2,3,2,2,2,3,3,3,2,3,2,3,2,4,3,2,1,1,2,2,2,1,2,3,3,3,2,3,3,2,4,4,4,4,2,4,3,4,4,4,3,2,3,4,2,2,2,1,2,1,3,3,3,6,5,4,7,2,3,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3,2,2,1,43,1,1,1,6,1,2,2,2,0,0,0,2,0,2,1,0
1609,4,4,2,4,3,3,4,3,3,3,4,3,3,2,2,3,1,2,1,3,1,2,4,3,2,4,1,4,4,2,1,4,4,3,4,4,1,2,4,4,4,3,4,3,2,3,4,4,2,2,3,3,4,4,4,4,1,1,2,2,1,1,5,3,5,1,7,5,3,5,7,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,1,1,19,1,12,1,6,2,1,2,2,1,0,0,3,2,1,0,0
1610,2,2,4,4,3,4,3,2,4,3,1,3,2,2,3,2,2,2,3,2,1,3,2,2,2,3,2,3,4,4,4,3,3,3,4,3,4,3,4,2,3,3,3,4,2,2,2,2,4,4,2,2,4,3,3,4,2,1,2,2,2,1,4,5,6,6,6,3,6,3,2,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,1,2,1,24,1,2,1,6,1,1,1,1,0,0,0,0,0,2,0,0
1611,3,3,4,4,4,4,3,3,3,4,2,4,3,4,3,2,2,2,3,2,2,2,4,2,2,3,2,4,3,2,3,2,3,4,4,2,2,2,3,3,4,2,4,4,3,4,3,4,3,4,4,3,4,3,4,4,1,1,2,2,2,2,6,3,6,3,7,3,6,5,5,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,2,1,29,1,1,1,6,1,1,1,0,0,0,0,0,0,0,0,0
1612,2,4,3,4,3,2,4,4,2,4,2,4,3,4,3,2,2,3,2,2,3,3,3,2,2,3,2,3,2,3,3,3,2,2,3,4,3,1,2,2,2,3,4,4,2,3,4,2,3,3,3,3,3,3,2,3,1,1,1,2,2,1,6,6,7,6,7,2,5,1,3,5,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,1,1,22,1,9,1,6,1,1,2,3,0,0,0,0,0,2,0,0
1613,1,2,2,4,3,3,2,2,3,3,1,3,2,2,3,3,3,3,3,2,2,3,3,2,2,3,2,2,1,2,3,3,3,2,3,2,2,2,2,2,2,2,4,3,3,3,3,3,3,3,4,3,3,3,3,3,2,1,2,1,2,2,3,2,6,3,3,5,6,5,6,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,1,2,1,53,1,12,4,6,1,1,4,1,2,0,0,0,0,2,0,0
1614,4,4,3,3,4,2,4,2,3,3,4,4,4,4,2,3,1,1,3,2,2,3,4,4,1,4,3,3,4,3,4,3,4,4,4,4,3,3,4,3,4,4,4,4,4,3,2,3,4,3,4,4,4,4,4,4,1,1,1,2,2,2,5,1,6,2,7,7,6,5,6,7,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,4,3,1,1,36,2,12,1,7,2,1,1,2,2,0,2,2,2,2,0,0
1615,4,3,3,4,4,4,3,3,3,3,2,3,2,4,2,3,2,2,1,2,1,3,3,1,1,3,1,2,1,3,2,3,3,3,3,2,2,4,2,4,4,2,3,3,3,2,3,1,2,4,1,4,2,3,3,4,1,1,2,2,2,1,5,1,6,3,6,2,5,5,7,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,2,1,36,1,1,1,6,1,1,2,2,0,0,0,0,0,0,0,0
1616,1,3,1,4,3,3,2,2,1,3,1,4,1,4,4,3,3,3,3,4,2,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,3,2,3,3,4,1,1,2,2,3,3,3,1,2,1,4,2,3,1,2,1,1,2,1,1,1,5,7,5,5,7,1,1,5,3,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,4,2,1,1,34,1,6,1,7,1,1,3,0,0,0,0,0,0,1,0,0
1617,4,3,3,4,3,4,3,3,3,3,2,4,4,3,2,2,2,3,2,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,4,3,3,3,2,4,4,3,3,3,2,3,3,4,4,3,3,3,3,3,3,3,1,1,1,2,2,1,6,7,7,3,7,2,4,2,3,2,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,3,3,1,1,32,2,12,1,6,1,1,5,3,2,2,3,3,3,3,0,0
1618,3,3,2,3,2,2,3,2,2,3,2,2,2,3,3,4,2,1,3,2,2,3,3,3,2,3,1,2,2,2,3,3,3,3,3,3,2,2,2,3,3,3,3,3,2,2,3,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,5,6,3,5,7,5,5,7,6,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,38,1,2,2,6,1,2,2,2,0,0,0,0,0,2,1,0
1619,3,2,3,3,2,3,3,3,2,3,2,4,2,2,2,2,2,3,3,1,3,2,3,3,1,1,2,2,2,3,3,2,3,2,2,3,3,3,1,1,3,2,4,4,3,3,3,4,4,4,3,4,4,4,4,4,2,1,2,2,2,2,3,3,5,5,6,5,6,3,5,2,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,1,2,1,40,1,1,2,6,1,2,2,0,0,0,0,0,0,0,0,0
1620,2,2,4,4,3,2,4,3,2,3,3,3,4,3,4,4,2,3,3,2,2,4,2,4,2,3,2,3,2,3,4,4,4,1,4,3,4,1,2,3,3,2,4,4,2,4,1,3,2,4,3,4,2,3,3,4,1,1,2,2,1,1,2,3,7,6,7,6,7,2,7,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,4,3,2,1,26,3,12,5,6,1,1,1,0,0,0,0,0,0,0,1,0
1621,3,3,2,3,3,3,2,3,2,3,2,4,2,3,2,3,3,3,3,3,2,3,4,3,3,3,2,3,2,3,3,2,4,3,4,3,3,2,2,2,3,3,3,3,2,4,3,3,3,3,4,3,4,3,3,3,2,1,2,1,2,2,3,1,6,3,6,7,6,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,31,1,7,2,6,2,1,3,0,0,0,0,0,0,1,1,0
1622,3,3,2,3,2,3,3,3,2,4,2,4,2,3,2,4,3,4,2,3,2,4,3,3,3,3,2,3,2,3,3,4,4,2,4,3,3,2,4,3,3,3,3,4,2,2,3,4,2,3,3,2,2,3,4,3,1,2,2,1,1,1,4,5,6,5,6,6,5,2,3,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,1,2,1,34,1,1,1,6,1,1,1,2,0,0,0,0,0,3,3,0
1623,3,3,2,4,3,4,3,3,3,3,2,4,2,3,3,3,2,3,3,2,1,3,3,2,3,2,2,3,2,2,3,3,4,4,4,3,2,1,2,2,2,2,4,4,2,4,3,2,4,4,3,4,4,4,3,4,1,1,2,1,2,2,3,1,5,3,7,5,5,2,5,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,4,1,2,1,50,1,2,1,6,1,3,2,1,0,0,0,0,0,1,2,0
1624,2,3,2,3,3,3,3,3,2,3,2,3,4,3,2,3,3,3,3,2,3,3,3,3,3,3,2,2,3,2,4,3,3,2,3,3,3,2,3,2,2,2,4,4,2,3,3,3,3,3,3,3,3,3,3,2,1,1,2,2,2,2,6,3,6,5,6,5,6,5,3,3,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,1,1,1,24,1,4,2,7,1,1,1,2,0,0,0,2,0,3,0,0
1625,3,3,3,4,3,4,3,2,3,3,2,4,2,3,3,2,2,2,2,3,2,2,2,3,2,2,2,1,2,3,2,2,4,3,2,2,2,2,1,2,3,2,4,4,3,3,2,3,3,2,3,3,4,1,4,4,2,2,2,2,2,2,2,2,6,5,7,6,6,2,6,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,3,2,2,1,47,1,4,1,6,1,1,4,2,3,0,0,3,0,2,0,0
1626,4,4,3,4,3,4,4,4,3,4,3,4,3,4,2,4,2,2,2,2,2,2,2,3,1,2,2,2,3,3,4,3,4,3,3,3,3,2,3,2,2,2,4,3,3,4,3,2,4,3,4,2,4,3,4,3,1,1,2,2,2,1,4,2,2,1,7,4,5,5,4,6,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,3,2,2,1,35,3,12,2,7,1,1,0,0,0,0,0,0,0,0,0,0
1627,2,2,2,4,1,2,2,2,4,3,3,4,2,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,2,3,3,3,3,4,4,3,3,3,3,3,3,1,4,3,4,2,3,4,1,4,3,4,4,2,1,2,2,2,1,1,1,3,5,6,5,5,3,2,1,5,3,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,4,3,2,1,37,2,7,1,6,1,3,2,0,0,0,0,0,0,2,1,0
1628,4,3,3,3,3,2,3,3,2,4,2,3,2,3,3,3,1,2,2,2,1,2,3,1,1,4,1,3,2,1,2,3,2,3,2,3,2,2,2,3,4,2,3,4,4,3,2,3,3,4,3,3,3,3,3,4,1,1,2,1,2,2,3,5,3,5,6,5,7,6,5,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,2,1,34,1,2,1,6,1,3,2,1,1,0,1,0,0,2,1,0
1629,3,2,4,4,2,4,4,4,1,3,4,4,1,3,1,4,2,3,3,1,2,1,2,3,2,2,1,2,3,2,4,4,4,3,3,1,3,1,2,2,3,3,3,3,2,4,2,2,3,2,4,3,4,3,3,2,1,1,2,1,2,2,1,2,4,6,7,7,3,5,3,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,3,3,1,1,24,1,2,2,6,1,1,2,3,0,0,0,0,0,2,0,0
1630,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,3,2,2,3,3,4,2,2,2,3,2,3,3,3,2,4,3,3,2,3,4,3,2,4,2,3,2,3,2,2,2,3,2,3,3,3,1,1,2,2,2,1,6,4,5,6,6,1,6,3,4,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,3,2,2,1,39,1,6,1,6,1,2,3,0,0,0,0,0,0,2,2,0
1631,2,4,2,4,3,3,4,3,3,2,1,4,1,4,2,4,2,2,3,2,1,1,3,4,2,2,2,1,1,2,1,1,3,1,2,2,2,1,2,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,3,4,2,1,2,2,2,2,5,2,3,5,7,1,6,7,2,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,2,1,53,1,2,1,6,2,3,4,2,0,0,0,0,0,0,0,0
1632,1,3,2,4,2,3,3,3,2,3,2,3,2,3,4,3,4,3,3,3,3,3,3,4,2,4,2,3,3,2,4,4,4,3,2,3,2,3,1,2,3,3,3,3,3,2,3,3,3,3,3,3,3,4,2,4,1,1,2,2,1,1,6,5,7,2,6,5,5,1,6,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,19,1,1,1,6,2,1,3,0,0,0,0,0,0,0,2,0
1633,4,3,4,4,2,2,3,3,3,3,1,4,4,4,4,3,3,4,2,4,3,4,4,3,1,2,1,3,3,2,4,4,4,2,3,4,3,3,2,4,4,4,3,2,1,2,3,1,3,2,3,1,3,3,3,3,2,1,2,1,1,1,3,7,7,5,5,2,3,1,5,2,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,4,2,3,1,33,1,1,2,0,1,1,2,1,0,0,0,0,0,2,0,0
1634,3,3,4,4,2,4,4,3,2,4,3,4,2,4,3,2,4,1,2,2,1,1,2,1,1,1,1,4,2,1,4,3,3,3,3,4,3,3,1,4,4,3,1,1,2,3,2,1,2,1,3,1,4,4,4,1,1,1,2,1,2,1,2,1,4,6,7,4,1,6,7,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,3,2,2,1,33,1,12,5,7,1,3,3,2,0,2,1,2,2,2,0,4
1635,2,2,3,2,2,4,2,2,2,4,1,4,1,2,3,3,3,3,3,2,2,3,4,4,2,2,1,3,1,2,3,2,4,2,3,1,2,1,2,3,3,2,4,4,3,4,2,4,4,4,3,4,4,4,3,4,2,2,2,2,2,2,2,1,6,4,6,5,7,3,7,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,4,2,2,1,49,1,3,1,6,1,2,1,2,3,2,0,3,0,3,1,0
1636,3,2,4,4,3,3,2,4,4,3,3,4,4,3,2,2,3,3,3,3,2,3,3,3,3,3,3,2,4,3,3,3,4,3,4,3,3,3,4,3,3,3,4,4,3,3,2,4,4,3,3,3,3,2,3,3,2,2,2,2,2,2,6,5,5,5,5,3,6,5,6,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,1,1,1,47,1,3,1,6,1,2,3,2,0,0,0,2,0,2,0,0
1637,4,3,3,3,3,3,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,3,2,3,3,3,3,2,2,1,2,3,2,3,4,4,3,3,3,4,4,3,3,4,3,3,4,1,1,2,2,2,2,7,4,5,4,7,4,7,4,6,3,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,3,2,2,1,25,1,12,1,6,1,1,2,2,2,0,0,0,0,2,3,0
1638,1,3,3,4,1,3,2,2,2,4,4,4,1,3,3,4,2,4,3,3,2,4,3,4,4,3,3,2,4,4,4,4,4,4,4,3,4,2,4,1,4,4,4,4,2,3,2,4,4,2,3,4,4,3,3,3,1,1,2,1,1,1,1,6,7,5,5,7,4,1,3,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,1,1,38,2,9,3,6,2,3,5,2,3,1,1,0,0,3,0,0
1639,3,3,4,4,2,4,4,3,4,3,3,4,3,3,2,2,1,1,2,2,1,1,3,3,1,1,1,1,2,4,2,3,4,3,2,4,4,3,1,3,3,3,4,4,2,4,3,2,4,3,4,4,4,3,3,4,1,1,2,2,2,1,5,1,2,6,7,2,5,5,3,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,2,2,1,1,25,1,9,1,6,2,1,2,0,0,0,0,0,0,0,0,0
1640,2,3,2,4,4,3,3,3,4,4,1,4,4,3,3,3,3,3,3,3,2,4,4,4,3,4,3,3,4,1,4,4,4,4,4,4,2,3,4,2,4,2,4,4,3,2,2,3,2,4,2,3,4,3,4,4,1,1,2,2,2,2,2,1,7,1,7,5,7,1,7,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,1,2,1,46,1,12,1,6,1,3,1,0,0,0,0,0,0,2,1,0
1641,3,3,2,3,4,4,4,3,4,3,3,3,2,3,3,3,3,2,3,2,3,2,3,3,3,2,3,2,1,1,2,2,3,2,2,2,1,2,3,2,3,2,4,4,3,4,3,3,2,4,3,4,3,3,3,4,1,1,2,2,2,2,6,1,5,5,7,5,6,5,5,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,4,2,2,1,57,1,6,1,6,1,3,2,2,3,2,0,4,0,2,3,0
1642,3,3,4,3,2,1,3,2,2,3,2,3,2,4,2,3,2,1,3,3,3,1,3,4,3,3,2,1,2,2,1,3,2,4,1,3,2,2,1,3,3,2,3,3,2,3,2,1,1,3,3,1,1,2,1,3,1,1,2,1,1,2,6,2,4,1,6,2,5,6,7,5,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,4,2,2,1,30,1,9,1,6,1,1,2,2,2,0,1,0,0,2,1,0
